,date,close,daily change,daily change pct,high to date,off from high
12890,1979-06-25,102.089996,-0.55,-0.536,120.239998,-15.095
12891,1979-06-26,101.660004,-0.43,-0.421,120.239998,-15.452
12892,1979-06-27,102.269997,0.61,0.6,120.239998,-14.945
12893,1979-06-28,102.800003,0.53,0.518,120.239998,-14.504
12894,1979-06-29,102.910004,0.11,0.107,120.239998,-14.413
12895,1979-07-02,101.989998,-0.92,-0.894,120.239998,-15.178
12896,1979-07-03,102.089996,0.1,0.098,120.239998,-15.095
12897,1979-07-05,102.43,0.34,0.333,120.239998,-14.812
12898,1979-07-06,103.620003,1.19,1.162,120.239998,-13.822
12899,1979-07-09,104.470001,0.85,0.82,120.239998,-13.115
12900,1979-07-10,104.199997,-0.27,-0.258,120.239998,-13.34
12901,1979-07-11,103.639999,-0.56,-0.537,120.239998,-13.806
12902,1979-07-12,102.690002,-0.95,-0.917,120.239998,-14.596
12903,1979-07-13,102.32,-0.37,-0.36,120.239998,-14.904
12904,1979-07-16,102.739998,0.42,0.41,120.239998,-14.554
12905,1979-07-17,101.830002,-0.91,-0.886,120.239998,-15.311
12906,1979-07-18,101.690002,-0.14,-0.137,120.239998,-15.427
12907,1979-07-19,101.610001,-0.08,-0.079,120.239998,-15.494
12908,1979-07-20,101.82,0.21,0.207,120.239998,-15.319
12909,1979-07-23,101.589996,-0.23,-0.226,120.239998,-15.511
12910,1979-07-24,101.970001,0.38,0.374,120.239998,-15.195
12911,1979-07-25,103.080002,1.11,1.089,120.239998,-14.271
12912,1979-07-26,103.099998,0.02,0.019,120.239998,-14.255
12913,1979-07-27,103.099998,0.0,0.0,120.239998,-14.255
12914,1979-07-30,103.150002,0.05,0.049,120.239998,-14.213
12915,1979-07-31,103.809998,0.66,0.64,120.239998,-13.664
12916,1979-08-01,104.169998,0.36,0.347,120.239998,-13.365
12917,1979-08-02,104.099998,-0.07,-0.067,120.239998,-13.423
12918,1979-08-03,104.040001,-0.06,-0.058,120.239998,-13.473
12919,1979-08-06,104.300003,0.26,0.25,120.239998,-13.257
12920,1979-08-07,105.650002,1.35,1.294,120.239998,-12.134
12921,1979-08-08,105.980003,0.33,0.312,120.239998,-11.86
12922,1979-08-09,105.489998,-0.49,-0.462,120.239998,-12.267
12923,1979-08-10,106.400002,0.91,0.863,120.239998,-11.51
12924,1979-08-13,107.419998,1.02,0.959,120.239998,-10.662
12925,1979-08-14,107.519997,0.1,0.093,120.239998,-10.579
12926,1979-08-15,108.25,0.73,0.679,120.239998,-9.972
12927,1979-08-16,108.089996,-0.16,-0.148,120.239998,-10.105
12928,1979-08-17,108.300003,0.21,0.194,120.239998,-9.93
12929,1979-08-20,108.830002,0.53,0.489,120.239998,-9.489
12930,1979-08-21,108.910004,0.08,0.074,120.239998,-9.423
12931,1979-08-22,108.989998,0.08,0.073,120.239998,-9.356
12932,1979-08-23,108.629997,-0.36,-0.33,120.239998,-9.656
12933,1979-08-24,108.599998,-0.03,-0.028,120.239998,-9.681
12934,1979-08-27,109.139999,0.54,0.497,120.239998,-9.232
12935,1979-08-28,109.019997,-0.12,-0.11,120.239998,-9.331
12936,1979-08-29,109.019997,0.0,0.0,120.239998,-9.331
12937,1979-08-30,109.019997,0.0,0.0,120.239998,-9.331
12938,1979-08-31,109.32,0.3,0.275,120.239998,-9.082
12939,1979-09-04,107.440002,-1.88,-1.72,120.239998,-10.645
12940,1979-09-05,106.400002,-1.04,-0.968,120.239998,-11.51
12941,1979-09-06,106.849998,0.45,0.423,120.239998,-11.136
12942,1979-09-07,107.660004,0.81,0.758,120.239998,-10.462
12943,1979-09-10,108.169998,0.51,0.474,120.239998,-10.038
12944,1979-09-11,107.510002,-0.66,-0.61,120.239998,-10.587
12945,1979-09-12,107.82,0.31,0.288,120.239998,-10.329
12946,1979-09-13,107.849998,0.03,0.028,120.239998,-10.304
12947,1979-09-14,108.760002,0.91,0.844,120.239998,-9.548
12948,1979-09-17,108.839996,0.08,0.074,120.239998,-9.481
12949,1979-09-18,108.0,-0.84,-0.772,120.239998,-10.18
12950,1979-09-19,108.279999,0.28,0.259,120.239998,-9.947
12951,1979-09-20,110.510002,2.23,2.059,120.239998,-8.092
12952,1979-09-21,110.470001,-0.04,-0.036,120.239998,-8.125
12953,1979-09-24,109.610001,-0.86,-0.778,120.239998,-8.841
12954,1979-09-25,109.68,0.07,0.064,120.239998,-8.782
12955,1979-09-26,109.959999,0.28,0.255,120.239998,-8.55
12956,1979-09-27,110.209999,0.25,0.227,120.239998,-8.342
12957,1979-09-28,109.32,-0.89,-0.808,120.239998,-9.082
12958,1979-10-01,108.559998,-0.76,-0.695,120.239998,-9.714
12959,1979-10-02,109.589996,1.03,0.949,120.239998,-8.857
12960,1979-10-03,109.589996,0.0,0.0,120.239998,-8.857
12961,1979-10-04,110.169998,0.58,0.529,120.239998,-8.375
12962,1979-10-05,111.269997,1.1,0.998,120.239998,-7.46
12963,1979-10-08,109.879997,-1.39,-1.249,120.239998,-8.616
12964,1979-10-09,106.629997,-3.25,-2.958,120.239998,-11.319
12965,1979-10-10,105.300003,-1.33,-1.247,120.239998,-12.425
12966,1979-10-11,105.050003,-0.25,-0.237,120.239998,-12.633
12967,1979-10-12,104.489998,-0.56,-0.533,120.239998,-13.099
12968,1979-10-15,103.360001,-1.13,-1.081,120.239998,-14.039
12969,1979-10-16,103.190002,-0.17,-0.164,120.239998,-14.18
12970,1979-10-17,103.389999,0.2,0.194,120.239998,-14.014
12971,1979-10-18,103.610001,0.22,0.213,120.239998,-13.831
12972,1979-10-19,101.599998,-2.01,-1.94,120.239998,-15.502
12973,1979-10-22,100.709999,-0.89,-0.876,120.239998,-16.243
12974,1979-10-23,100.279999,-0.43,-0.427,120.239998,-16.6
12975,1979-10-24,100.440002,0.16,0.16,120.239998,-16.467
12976,1979-10-25,100.0,-0.44,-0.438,120.239998,-16.833
12977,1979-10-26,100.57,0.57,0.57,120.239998,-16.359
12978,1979-10-29,100.709999,0.14,0.139,120.239998,-16.243
12979,1979-10-30,102.669998,1.96,1.946,120.239998,-14.612
12980,1979-10-31,101.82,-0.85,-0.828,120.239998,-15.319
12981,1979-11-01,102.57,0.75,0.737,120.239998,-14.696
12982,1979-11-02,102.510002,-0.06,-0.058,120.239998,-14.746
12983,1979-11-05,101.82,-0.69,-0.673,120.239998,-15.319
12984,1979-11-06,101.199997,-0.62,-0.609,120.239998,-15.835
12985,1979-11-07,99.870003,-1.33,-1.314,120.239998,-16.941
12986,1979-11-08,100.300003,0.43,0.431,120.239998,-16.583
12987,1979-11-09,101.510002,1.21,1.206,120.239998,-15.577
12988,1979-11-12,103.510002,2.0,1.97,120.239998,-13.914
12989,1979-11-13,102.940002,-0.57,-0.551,120.239998,-14.388
12990,1979-11-14,103.389999,0.45,0.437,120.239998,-14.014
12991,1979-11-15,104.129997,0.74,0.716,120.239998,-13.398
12992,1979-11-16,103.790001,-0.34,-0.327,120.239998,-13.681
12993,1979-11-19,104.230003,0.44,0.424,120.239998,-13.315
12994,1979-11-20,103.690002,-0.54,-0.518,120.239998,-13.764
12995,1979-11-21,103.889999,0.2,0.193,120.239998,-13.598
12996,1979-11-23,104.669998,0.78,0.751,120.239998,-12.949
12997,1979-11-26,106.800003,2.13,2.035,120.239998,-11.178
12998,1979-11-27,106.379997,-0.42,-0.393,120.239998,-11.527
12999,1979-11-28,106.769997,0.39,0.367,120.239998,-11.203
13000,1979-11-29,106.809998,0.04,0.037,120.239998,-11.169
13001,1979-11-30,106.160004,-0.65,-0.609,120.239998,-11.71
13002,1979-12-03,105.830002,-0.33,-0.311,120.239998,-11.984
13003,1979-12-04,106.790001,0.96,0.907,120.239998,-11.186
13004,1979-12-05,107.25,0.46,0.431,120.239998,-10.803
13005,1979-12-06,108.0,0.75,0.699,120.239998,-10.18
13006,1979-12-07,107.519997,-0.48,-0.444,120.239998,-10.579
13007,1979-12-10,107.669998,0.15,0.14,120.239998,-10.454
13008,1979-12-11,107.489998,-0.18,-0.167,120.239998,-10.604
13009,1979-12-12,107.519997,0.03,0.028,120.239998,-10.579
13010,1979-12-13,107.669998,0.15,0.14,120.239998,-10.454
13011,1979-12-14,108.919998,1.25,1.161,120.239998,-9.415
13012,1979-12-17,109.330002,0.41,0.376,120.239998,-9.074
13013,1979-12-18,108.300003,-1.03,-0.942,120.239998,-9.93
13014,1979-12-19,108.199997,-0.1,-0.092,120.239998,-10.013
13015,1979-12-20,108.260002,0.06,0.055,120.239998,-9.963
13016,1979-12-21,107.589996,-0.67,-0.619,120.239998,-10.521
13017,1979-12-24,107.660004,0.07,0.065,120.239998,-10.462
13018,1979-12-26,107.779999,0.12,0.111,120.239998,-10.363
13019,1979-12-27,107.959999,0.18,0.167,120.239998,-10.213
13020,1979-12-28,107.839996,-0.12,-0.111,120.239998,-10.313
13021,1979-12-31,107.940002,0.1,0.093,120.239998,-10.23
13022,1980-01-02,105.760002,-2.18,-2.02,120.239998,-12.043
13023,1980-01-03,105.220001,-0.54,-0.511,120.239998,-12.492
13024,1980-01-04,106.519997,1.3,1.236,120.239998,-11.411
13025,1980-01-07,106.809998,0.29,0.272,120.239998,-11.169
13026,1980-01-08,108.949997,2.14,2.004,120.239998,-9.39
13027,1980-01-09,109.050003,0.1,0.092,120.239998,-9.306
13028,1980-01-10,109.889999,0.84,0.77,120.239998,-8.608
13029,1980-01-11,109.919998,0.03,0.027,120.239998,-8.583
13030,1980-01-14,110.379997,0.46,0.418,120.239998,-8.2
13031,1980-01-15,111.139999,0.76,0.689,120.239998,-7.568
13032,1980-01-16,111.050003,-0.09,-0.081,120.239998,-7.643
13033,1980-01-17,110.699997,-0.35,-0.315,120.239998,-7.934
13034,1980-01-18,111.07,0.37,0.334,120.239998,-7.626
13035,1980-01-21,112.099998,1.03,0.927,120.239998,-6.77
13036,1980-01-22,111.510002,-0.59,-0.526,120.239998,-7.26
13037,1980-01-23,113.440002,1.93,1.731,120.239998,-5.655
13038,1980-01-24,113.699997,0.26,0.229,120.239998,-5.439
13039,1980-01-25,113.610001,-0.09,-0.079,120.239998,-5.514
13040,1980-01-28,114.849998,1.24,1.091,120.239998,-4.483
13041,1980-01-29,114.07,-0.78,-0.679,120.239998,-5.131
13042,1980-01-30,115.199997,1.13,0.991,120.239998,-4.192
13043,1980-01-31,114.160004,-1.04,-0.903,120.239998,-5.057
13044,1980-02-01,115.120003,0.96,0.841,120.239998,-4.258
13045,1980-02-04,114.370003,-0.75,-0.651,120.239998,-4.882
13046,1980-02-05,114.660004,0.29,0.254,120.239998,-4.641
13047,1980-02-06,115.720001,1.06,0.924,120.239998,-3.759
13048,1980-02-07,116.279999,0.56,0.484,120.239998,-3.293
13049,1980-02-08,117.949997,1.67,1.436,120.239998,-1.905
13050,1980-02-11,117.120003,-0.83,-0.704,120.239998,-2.595
13051,1980-02-12,117.900002,0.78,0.666,120.239998,-1.946
13052,1980-02-13,118.440002,0.54,0.458,120.239998,-1.497
13053,1980-02-14,116.720001,-1.72,-1.452,120.239998,-2.927
13054,1980-02-15,115.410004,-1.31,-1.122,120.239998,-4.017
13055,1980-02-19,114.599998,-0.81,-0.702,120.239998,-4.691
13056,1980-02-20,116.470001,1.87,1.632,120.239998,-3.135
13057,1980-02-21,115.279999,-1.19,-1.022,120.239998,-4.125
13058,1980-02-22,115.040001,-0.24,-0.208,120.239998,-4.325
13059,1980-02-25,113.330002,-1.71,-1.486,120.239998,-5.747
13060,1980-02-26,113.980003,0.65,0.574,120.239998,-5.206
13061,1980-02-27,112.379997,-1.6,-1.404,120.239998,-6.537
13062,1980-02-28,112.349998,-0.03,-0.027,120.239998,-6.562
13063,1980-02-29,113.660004,1.31,1.166,120.239998,-5.472
13064,1980-03-03,112.5,-1.16,-1.021,120.239998,-6.437
13065,1980-03-04,112.779999,0.28,0.249,120.239998,-6.204
13066,1980-03-05,111.129997,-1.65,-1.463,120.239998,-7.577
13067,1980-03-06,108.650002,-2.48,-2.232,120.239998,-9.639
13068,1980-03-07,106.900002,-1.75,-1.611,120.239998,-11.094
13069,1980-03-10,106.510002,-0.39,-0.365,120.239998,-11.419
13070,1980-03-11,107.779999,1.27,1.192,120.239998,-10.363
13071,1980-03-12,106.870003,-0.91,-0.844,120.239998,-11.119
13072,1980-03-13,105.620003,-1.25,-1.17,120.239998,-12.159
13073,1980-03-14,105.43,-0.19,-0.18,120.239998,-12.317
13074,1980-03-17,102.260002,-3.17,-3.007,120.239998,-14.953
13075,1980-03-18,104.099998,1.84,1.799,120.239998,-13.423
13076,1980-03-19,104.309998,0.21,0.202,120.239998,-13.249
13077,1980-03-20,103.120003,-1.19,-1.141,120.239998,-14.238
13078,1980-03-21,102.309998,-0.81,-0.785,120.239998,-14.912
13079,1980-03-24,99.279999,-3.03,-2.962,120.239998,-17.432
13080,1980-03-25,99.190002,-0.09,-0.091,120.239998,-17.507
13081,1980-03-26,98.68,-0.51,-0.514,120.239998,-17.931
13082,1980-03-27,98.220001,-0.46,-0.466,120.239998,-18.313
13083,1980-03-28,100.68,2.46,2.505,120.239998,-16.267
13084,1980-03-31,102.089996,1.41,1.4,120.239998,-15.095
13085,1980-04-01,102.18,0.09,0.088,120.239998,-15.02
13086,1980-04-02,102.68,0.5,0.489,120.239998,-14.604
13087,1980-04-03,102.150002,-0.53,-0.516,120.239998,-15.045
13088,1980-04-07,100.190002,-1.96,-1.919,120.239998,-16.675
13089,1980-04-08,101.199997,1.01,1.008,120.239998,-15.835
13090,1980-04-09,103.110001,1.91,1.887,120.239998,-14.247
13091,1980-04-10,104.080002,0.97,0.941,120.239998,-13.44
13092,1980-04-11,103.790001,-0.29,-0.279,120.239998,-13.681
13093,1980-04-14,102.839996,-0.95,-0.915,120.239998,-14.471
13094,1980-04-15,102.629997,-0.21,-0.204,120.239998,-14.646
13095,1980-04-16,101.540001,-1.09,-1.062,120.239998,-15.552
13096,1980-04-17,101.050003,-0.49,-0.483,120.239998,-15.96
13097,1980-04-18,100.550003,-0.5,-0.495,120.239998,-16.376
13098,1980-04-21,99.800003,-0.75,-0.746,120.239998,-16.999
13099,1980-04-22,103.43,3.63,3.637,120.239998,-13.98
13100,1980-04-23,103.730003,0.3,0.29,120.239998,-13.731
13101,1980-04-24,104.400002,0.67,0.646,120.239998,-13.174
13102,1980-04-25,105.160004,0.76,0.728,120.239998,-12.542
13103,1980-04-28,105.639999,0.48,0.456,120.239998,-12.142
13104,1980-04-29,105.860001,0.22,0.208,120.239998,-11.959
13105,1980-04-30,106.290001,0.43,0.406,120.239998,-11.602
13106,1980-05-01,105.459999,-0.83,-0.781,120.239998,-12.292
13107,1980-05-02,105.580002,0.12,0.114,120.239998,-12.192
13108,1980-05-05,106.379997,0.8,0.758,120.239998,-11.527
13109,1980-05-06,106.25,-0.13,-0.122,120.239998,-11.635
13110,1980-05-07,107.18,0.93,0.875,120.239998,-10.862
13111,1980-05-08,106.129997,-1.05,-0.98,120.239998,-11.735
13112,1980-05-09,104.720001,-1.41,-1.329,120.239998,-12.908
13113,1980-05-12,104.779999,0.06,0.057,120.239998,-12.858
13114,1980-05-13,106.300003,1.52,1.451,120.239998,-11.593
13115,1980-05-14,106.849998,0.55,0.517,120.239998,-11.136
13116,1980-05-15,106.989998,0.14,0.131,120.239998,-11.02
13117,1980-05-16,107.349998,0.36,0.336,120.239998,-10.72
13118,1980-05-19,107.669998,0.32,0.298,120.239998,-10.454
13119,1980-05-20,107.620003,-0.05,-0.046,120.239998,-10.496
13120,1980-05-21,107.720001,0.1,0.093,120.239998,-10.413
13121,1980-05-22,109.010002,1.29,1.198,120.239998,-9.34
13122,1980-05-23,110.620003,1.61,1.477,120.239998,-8.001
13123,1980-05-27,111.400002,0.78,0.705,120.239998,-7.352
13124,1980-05-28,112.059998,0.66,0.592,120.239998,-6.803
13125,1980-05-29,110.269997,-1.79,-1.597,120.239998,-8.292
13126,1980-05-30,111.239998,0.97,0.88,120.239998,-7.485
13127,1980-06-02,110.760002,-0.48,-0.431,120.239998,-7.884
13128,1980-06-03,110.510002,-0.25,-0.226,120.239998,-8.092
13129,1980-06-04,112.610001,2.1,1.9,120.239998,-6.346
13130,1980-06-05,112.779999,0.17,0.151,120.239998,-6.204
13131,1980-06-06,113.199997,0.42,0.372,120.239998,-5.855
13132,1980-06-09,113.709999,0.51,0.451,120.239998,-5.431
13133,1980-06-10,114.660004,0.95,0.835,120.239998,-4.641
13134,1980-06-11,116.019997,1.36,1.186,120.239998,-3.51
13135,1980-06-12,115.519997,-0.5,-0.431,120.239998,-3.925
13136,1980-06-13,115.809998,0.29,0.251,120.239998,-3.684
13137,1980-06-16,116.089996,0.28,0.242,120.239998,-3.451
13138,1980-06-17,116.029999,-0.06,-0.052,120.239998,-3.501
13139,1980-06-18,116.260002,0.23,0.198,120.239998,-3.31
13140,1980-06-19,114.660004,-1.6,-1.376,120.239998,-4.641
13141,1980-06-20,114.059998,-0.6,-0.523,120.239998,-5.14
13142,1980-06-23,114.510002,0.45,0.395,120.239998,-4.765
13143,1980-06-24,115.139999,0.63,0.55,120.239998,-4.242
13144,1980-06-25,116.720001,1.58,1.372,120.239998,-2.927
13145,1980-06-26,116.190002,-0.53,-0.454,120.239998,-3.368
13146,1980-06-27,116.0,-0.19,-0.164,120.239998,-3.526
13147,1980-06-30,114.239998,-1.76,-1.517,120.239998,-4.99
13148,1980-07-01,114.93,0.69,0.604,120.239998,-4.416
13149,1980-07-02,115.68,0.75,0.653,120.239998,-3.792
13150,1980-07-03,117.459999,1.78,1.539,120.239998,-2.312
13151,1980-07-07,118.290001,0.83,0.707,120.239998,-1.622
13152,1980-07-08,117.839996,-0.45,-0.38,120.239998,-1.996
13153,1980-07-09,117.980003,0.14,0.119,120.239998,-1.88
13154,1980-07-10,116.949997,-1.03,-0.873,120.239998,-2.736
13155,1980-07-11,117.839996,0.89,0.761,120.239998,-1.996
13156,1980-07-14,120.010002,2.17,1.841,120.239998,-0.191
13157,1980-07-15,119.300003,-0.71,-0.592,120.239998,-0.782
13158,1980-07-16,119.629997,0.33,0.277,120.239998,-0.507
13159,1980-07-17,121.440002,1.81,1.513,121.440002,0.0
13160,1980-07-18,122.040001,0.6,0.494,122.040001,0.0
13161,1980-07-21,122.510002,0.47,0.385,122.510002,0.0
13162,1980-07-22,122.190002,-0.32,-0.261,122.510002,-0.261
13163,1980-07-23,121.93,-0.26,-0.213,122.510002,-0.473
13164,1980-07-24,121.790001,-0.14,-0.115,122.510002,-0.588
13165,1980-07-25,120.779999,-1.01,-0.829,122.510002,-1.412
13166,1980-07-28,121.43,0.65,0.538,122.510002,-0.882
13167,1980-07-29,122.400002,0.97,0.799,122.510002,-0.09
13168,1980-07-30,122.230003,-0.17,-0.139,122.510002,-0.229
13169,1980-07-31,121.669998,-0.56,-0.458,122.510002,-0.686
13170,1980-08-01,121.209999,-0.46,-0.378,122.510002,-1.061
13171,1980-08-04,120.980003,-0.23,-0.19,122.510002,-1.249
13172,1980-08-05,120.739998,-0.24,-0.198,122.510002,-1.445
13173,1980-08-06,121.550003,0.81,0.671,122.510002,-0.784
13174,1980-08-07,123.300003,1.75,1.44,123.300003,0.0
13175,1980-08-08,123.610001,0.31,0.251,123.610001,0.0
13176,1980-08-11,124.779999,1.17,0.947,124.779999,0.0
13177,1980-08-12,123.790001,-0.99,-0.793,124.779999,-0.793
13178,1980-08-13,123.279999,-0.51,-0.412,124.779999,-1.202
13179,1980-08-14,125.25,1.97,1.598,125.25,0.0
13180,1980-08-15,125.720001,0.47,0.375,125.720001,0.0
13181,1980-08-18,123.389999,-2.33,-1.853,125.720001,-1.853
13182,1980-08-19,122.599998,-0.79,-0.64,125.720001,-2.482
13183,1980-08-20,123.769997,1.17,0.954,125.720001,-1.551
13184,1980-08-21,125.459999,1.69,1.365,125.720001,-0.207
13185,1980-08-22,126.019997,0.56,0.446,126.019997,0.0
13186,1980-08-25,125.160004,-0.86,-0.682,126.019997,-0.682
13187,1980-08-26,124.839996,-0.32,-0.256,126.019997,-0.936
13188,1980-08-27,123.519997,-1.32,-1.057,126.019997,-1.984
13189,1980-08-28,122.080002,-1.44,-1.166,126.019997,-3.126
13190,1980-08-29,122.379997,0.3,0.246,126.019997,-2.888
13191,1980-09-02,123.739998,1.36,1.111,126.019997,-1.809
13192,1980-09-03,126.120003,2.38,1.923,126.120003,0.0
13193,1980-09-04,125.419998,-0.7,-0.555,126.120003,-0.555
13194,1980-09-05,124.879997,-0.54,-0.431,126.120003,-0.983
13195,1980-09-08,123.309998,-1.57,-1.257,126.120003,-2.228
13196,1980-09-09,124.07,0.76,0.616,126.120003,-1.625
13197,1980-09-10,124.809998,0.74,0.596,126.120003,-1.039
13198,1980-09-11,125.660004,0.85,0.681,126.120003,-0.365
13199,1980-09-12,125.540001,-0.12,-0.095,126.120003,-0.46
13200,1980-09-15,125.669998,0.13,0.104,126.120003,-0.357
13201,1980-09-16,126.739998,1.07,0.851,126.739998,0.0
13202,1980-09-17,128.869995,2.13,1.681,128.869995,0.0
13203,1980-09-18,128.399994,-0.47,-0.365,128.869995,-0.365
13204,1980-09-19,129.25,0.85,0.662,129.25,0.0
13205,1980-09-22,130.399994,1.15,0.89,130.399994,0.0
13206,1980-09-23,129.429993,-0.97,-0.744,130.399994,-0.744
13207,1980-09-24,130.369995,0.94,0.726,130.399994,-0.023
13208,1980-09-25,128.720001,-1.65,-1.266,130.399994,-1.288
13209,1980-09-26,126.349998,-2.37,-1.841,130.399994,-3.106
13210,1980-09-29,123.540001,-2.81,-2.224,130.399994,-5.261
13211,1980-09-30,125.459999,1.92,1.554,130.399994,-3.788
13212,1980-10-01,127.129997,1.67,1.331,130.399994,-2.508
13213,1980-10-02,128.089996,0.96,0.755,130.399994,-1.771
13214,1980-10-03,129.330002,1.24,0.968,130.399994,-0.821
13215,1980-10-06,131.729996,2.4,1.856,131.729996,0.0
13216,1980-10-07,131.0,-0.73,-0.554,131.729996,-0.554
13217,1980-10-08,131.649994,0.65,0.496,131.729996,-0.061
13218,1980-10-09,131.03999299999998,-0.61,-0.463,131.729996,-0.524
13219,1980-10-10,130.28999299999998,-0.75,-0.572,131.729996,-1.093
13220,1980-10-13,132.029999,1.74,1.335,132.029999,0.0
13221,1980-10-14,132.020004,-0.01,-0.008,132.029999,-0.008
13222,1980-10-15,133.699997,1.68,1.273,133.699997,0.0
13223,1980-10-16,132.220001,-1.48,-1.107,133.699997,-1.107
13224,1980-10-17,131.520004,-0.7,-0.529,133.699997,-1.631
13225,1980-10-20,132.610001,1.09,0.829,133.699997,-0.815
13226,1980-10-21,131.839996,-0.77,-0.581,133.699997,-1.391
13227,1980-10-22,131.919998,0.08,0.061,133.699997,-1.331
13228,1980-10-23,129.529999,-2.39,-1.812,133.699997,-3.119
13229,1980-10-24,129.850006,0.32,0.247,133.699997,-2.88
13230,1980-10-27,127.879997,-1.97,-1.517,133.699997,-4.353
13231,1980-10-28,128.050003,0.17,0.133,133.699997,-4.226
13232,1980-10-29,127.910004,-0.14,-0.109,133.699997,-4.331
13233,1980-10-30,126.290001,-1.62,-1.267,133.699997,-5.542
13234,1980-10-31,127.470001,1.18,0.934,133.699997,-4.66
13235,1980-11-03,129.03999299999998,1.57,1.232,133.699997,-3.485
13236,1980-11-05,131.330002,2.29,1.775,133.699997,-1.773
13237,1980-11-06,128.910004,-2.42,-1.843,133.699997,-3.583
13238,1980-11-07,129.179993,0.27,0.209,133.699997,-3.381
13239,1980-11-10,129.479996,0.3,0.232,133.699997,-3.156
13240,1980-11-11,131.259995,1.78,1.375,133.699997,-1.825
13241,1980-11-12,134.589996,3.33,2.537,134.589996,0.0
13242,1980-11-13,136.490005,1.9,1.412,136.490005,0.0
13243,1980-11-14,137.149994,0.66,0.484,137.149994,0.0
13244,1980-11-17,137.75,0.6,0.437,137.75,0.0
13245,1980-11-18,139.699997,1.95,1.416,139.699997,0.0
13246,1980-11-19,139.059998,-0.64,-0.458,139.699997,-0.458
13247,1980-11-20,140.399994,1.34,0.964,140.399994,0.0
13248,1980-11-21,139.110001,-1.29,-0.919,140.399994,-0.919
13249,1980-11-24,138.309998,-0.8,-0.575,140.399994,-1.489
13250,1980-11-25,139.330002,1.02,0.737,140.399994,-0.762
13251,1980-11-26,140.169998,0.84,0.603,140.399994,-0.164
13252,1980-11-28,140.520004,0.35,0.25,140.520004,0.0
13253,1980-12-01,137.21000700000002,-3.31,-2.356,140.520004,-2.356
13254,1980-12-02,136.970001,-0.24,-0.175,140.520004,-2.526
13255,1980-12-03,136.71000700000002,-0.26,-0.19,140.520004,-2.711
13256,1980-12-04,136.479996,-0.23,-0.168,140.520004,-2.875
13257,1980-12-05,134.029999,-2.45,-1.795,140.520004,-4.619
13258,1980-12-08,130.610001,-3.42,-2.552,140.520004,-7.052
13259,1980-12-09,130.479996,-0.13,-0.1,140.520004,-7.145
13260,1980-12-10,128.259995,-2.22,-1.701,140.520004,-8.725
